270
1
26
1 2 3
1 10 11
2 4 9
2 12 13
3 4 14
3 6 15
5 15 16
5 17 18
7 14 19
7 17 20
8 12 20
9 10 21
10 22 23
11 13 19
11 22 24
12 17 25
13 14 23
15 24 25
16 18 25
16 20 24
18 21 23
19 21 22
264
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 14
3 6 15
5 15 16
5 17 18
7 14 19
7 17 20
8 12 20
9 10 21
10 22 23
11 13 24
11 22 25
12 23 25
13 14 23
15 24 25
16 18 24
16 19 20
17 21 22
18 19 21
265
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 14
3 6 15
5 15 16
5 17 18
7 14 19
7 17 20
8 12 21
9 10 22
10 18 19
11 13 23
11 16 22
12 16 24
13 24 25
14 23 25
15 18 25
17 21 24
19 20 23
20 21 22
266
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 14
3 6 15
5 15 16
5 17 18
7 16 19
7 20 21
8 19 20
9 10 22
10 12 20
11 21 23
11 24 25
12 14 24
13 14 16
13 17 25
15 23 25
17 22 24
18 19 23
18 21 22
267
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 14
3 6 15
5 15 16
5 17 18
7 16 19
7 20 21
8 19 20
9 10 22
10 12 23
11 20 24
11 23 25
12 14 21
13 14 17
13 19 25
15 24 25
16 18 24
17 22 23
18 21 22
268
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 14
3 6 15
5 15 16
5 17 18
7 17 19
7 20 21
8 19 20
9 10 22
10 21 23
11 12 20
11 23 24
12 14 25
13 14 17
13 16 24
15 24 25
16 18 25
18 21 22
19 22 23
269
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 14
3 6 15
5 15 16
5 17 18
7 17 19
7 20 21
8 19 20
9 10 22
10 21 23
11 12 24
11 23 25
12 14 21
13 14 25
13 16 19
15 24 25
16 18 24
17 22 23
18 20 22
270
26
1 2 3
0 4 5
0 6 7
0 8 9
1 6 8
1 10 11
2 4 9
2 12 13
3 4 14
3 6 15
5 16 17
5 18 19
7 16 18
7 20 21
8 22 23
9 24 25
10 12 22
10 19 24
11 12 23
11 17 25
13 22 24
13 23 25
14 16 20
14 18 21
15 17 20
15 19 21
